"id","session_id","user_id","dist_code","district","school_code","school_name","category","rating","rating_reason","original_message","translated_message","processed_at"
450353,"jm1khrhslv04ly3tjgbaakhtt8tmr4j3","1930","755","NANDYAL","28211290808","MJBCWREIS, Srisailam","DIET_MENU_RATING",5,"chala baga chesthunnaru","5 chala baga chesthunnaru","5 chala baga chesthunnaru","2026-04-22 21:50:21.341158"
450435,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"EDUCATION_QUALITY_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450436,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"PRINCIPAL_SATISFACTION",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450437,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"CARETAKER_SATISFACTION",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450438,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"TEACHER_COMMUNICATION_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450439,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"DRINKING_WATER_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450440,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"HEALTHCARE_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450441,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"DIET_MENU_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450442,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"SAFETY_MEASURES_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450443,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"EXTRACURRICULAR_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450444,"jmfa459n61uky537nsn1ml2jsfmeufci","6",NULL,NULL,NULL,NULL,"OVERALL_SATISFACTION_RATING",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450534,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","EDUCATION_QUALITY_RATING",5,"students understand properly","5 students understand properly",NULL,"2026-04-22 21:50:28.392321"
450535,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","PRINCIPAL_SATISFACTION",5,"well satisfied she encourages children in all aspects","5 well satisfied she encourages children in all aspects",NULL,"2026-04-22 21:50:28.392321"
450536,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","CARETAKER_SATISFACTION",4,"working nice","4 working nice",NULL,"2026-04-22 21:50:28.392321"
450537,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","TEACHER_COMMUNICATION_RATING",4,"students understand properly","4 students understand properly",NULL,"2026-04-22 21:50:28.392321"
450538,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","DRINKING_WATER_RATING",5,"healthy water should be provided","5 healthy water should be provided",NULL,"2026-04-22 21:50:28.392321"
450539,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","HEALTHCARE_RATING",4,"taken care by house mistress and health supervisor","4 taken care by house mistress and health supervisor",NULL,"2026-04-22 21:50:28.392321"
450540,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","DIET_MENU_RATING",5,"provided as per menu","5 provided as per menu",NULL,"2026-04-22 21:50:28.392321"
450541,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","SAFETY_MEASURES_RATING",5,"well satisfied","5 well satisfied",NULL,"2026-04-22 21:50:28.392321"
450542,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","EXTRACURRICULAR_RATING",NULL,"4all activities are performed well","4all activities are performed well",NULL,"2026-04-22 21:50:28.392321"
450543,"jn4ua8lslo6rrr9rjwwrh2fniot42fy3","13567","511","KURNOOL","28211890453","Dr. B. R. Ambedkar Gurukulam/JC,KURNOOL","OVERALL_SATISFACTION_RATING",4,"well satisfied","5well satisfied",NULL,"2026-04-22 21:50:28.392321"
450584,"jnfgzpgoszo3ai2j4h1wpq5muwgw0f76","4762","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","EDUCATION_QUALITY_RATING",4,"Satisfied","Satisfied",NULL,"2026-04-22 21:50:28.392321"
450585,"jnfgzpgoszo3ai2j4h1wpq5muwgw0f76","4762","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","PRINCIPAL_SATISFACTION",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450586,"jnfgzpgoszo3ai2j4h1wpq5muwgw0f76","4762","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","CARETAKER_SATISFACTION",5,"Very satisfied","Very satisfied",NULL,"2026-04-22 21:50:28.392321"
450587,"jnfgzpgoszo3ai2j4h1wpq5muwgw0f76","4762","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","TEACHER_COMMUNICATION_RATING",4,"Good","Good",NULL,"2026-04-22 21:50:28.392321"
450588,"jnfgzpgoszo3ai2j4h1wpq5muwgw0f76","4762","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","DRINKING_WATER_RATING",4,"Good hygiene","Good hygiene",NULL,"2026-04-22 21:50:28.392321"
450589,"jnfgzpgoszo3ai2j4h1wpq5muwgw0f76","4762","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","HEALTHCARE_RATING",4,"Good","Good",NULL,"2026-04-22 21:50:28.392321"
450590,"jnfgzpgoszo3ai2j4h1wpq5muwgw0f76","4762","752","TIRUPATI","28231491163","Dr. B. R. Ambedkar Gurukulam/JC,SRIKALAHASTI","DIET_MENU_RATING",4,"Good","Good",NULL,"2026-04-22 21:50:28.392321"
450623,"jnpn1j0ak0vuq5cnksv6wq0ljzedmo42","13688","515","SPSR NELLORE","28192001408","Dr. B. R. Ambedkar Gurukulam,ADURUPALLI","OVERALL_SATISFACTION_RATING",2,"No suggestions","No suggestions",NULL,"2026-04-22 21:50:28.392321"
450624,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","EDUCATION_QUALITY_RATING",1,"satisfied","1 satisfied",NULL,"2026-04-22 21:50:28.392321"
450625,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","PRINCIPAL_SATISFACTION",1,"satisfied","1 satisfied",NULL,"2026-04-22 21:50:28.392321"
450626,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","CARETAKER_SATISFACTION",5,"very satisfied","5 very satisfied",NULL,"2026-04-22 21:50:28.392321"
450628,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","DRINKING_WATER_RATING",5,"good","5 good",NULL,"2026-04-22 21:50:28.392321"
450629,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","HEALTHCARE_RATING",5,"good","5 good",NULL,"2026-04-22 21:50:28.392321"
450630,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","DIET_MENU_RATING",5,"good","5 good",NULL,"2026-04-22 21:50:28.392321"
450631,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","SAFETY_MEASURES_RATING",3,"good","5good",NULL,"2026-04-22 21:50:28.392321"
450632,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","EXTRACURRICULAR_RATING",3,"good","5good",NULL,"2026-04-22 21:50:28.392321"
450633,"jnprp1pc1cb9vg0hb3ehiaj9tdv9yag9","2764","505","EAST GODAVARI","28151690341","Dr. B. R. Ambedkar Gurukulam/JC,KOVVURU (BCRS)","OVERALL_SATISFACTION_RATING",5,"good","5 good",NULL,"2026-04-22 21:50:28.392321"
450661,"jnyrdzitdchs7t8ayf4hknrojeifx0yy","774","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","SAFETY_MEASURES_RATING",3,"Okay","50 ఓకే","50 Okay","2026-04-22 21:50:28.392321"
450704,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","EDUCATION_QUALITY_RATING",5,"We are satisfied.","5 సంతృప్తిగా ఉన్నాము","5 We are satisfied.","2026-04-22 21:50:28.392321"
450705,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","PRINCIPAL_SATISFACTION",5,"I am satisfied.","5 సంతృప్తిగా ఉన్నాను","5 I am satisfied.","2026-04-22 21:50:28.392321"
450706,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","CARETAKER_SATISFACTION",5,"We are satisfied.","5 సంతృప్తిగా ఉన్నాము","5 We are satisfied.","2026-04-22 21:50:28.392321"
450707,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","TEACHER_COMMUNICATION_RATING",5,"We are satisfied.","5 సంతృప్తిగా ఉన్నాము","5 We are satisfied.","2026-04-22 21:50:28.392321"
450708,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","DRINKING_WATER_RATING",5,"We are satisfied. There is a sixth plant.","5 సంతృప్తిగా ఉన్నాము ఆరో ప్లాంట్ ఉన్నది","5 We are satisfied. There is a sixth plant.","2026-04-22 21:50:28.392321"
450709,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","HEALTHCARE_RATING",5,"We are satisfied, but it would be better if better medical facilities were provided.","5 సంతృప్తిగా ఉన్నాము ఇంకా మెరుగైన వైద్య సదుపాయం కల్పిస్తే బాగుంటుంది","5 We are satisfied, but it would be better if better medical facilities were provided.","2026-04-22 21:50:28.392321"
450710,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","DIET_MENU_RATING",5,"We are satisfied.","5 సంతృప్తిగా ఉన్నాము","5 We are satisfied.","2026-04-22 21:50:28.392321"
450711,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","SAFETY_MEASURES_RATING",5,"We are very satisfied.","5 చాలా సంతృప్తిగా ఉన్నాము","5 We are very satisfied.","2026-04-22 21:50:28.392321"
450712,"joltvh4kjbkh0k59mqwa7vfwxrvbduch","5589","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","EXTRACURRICULAR_RATING",4,"Our baby is 4 months old and we are happy. He is safe and sound.","మా బిడ్డ 4 సంతృప్తిగా ఉన్నాము భద్రంగా సురక్షితంగా ఉంది","Our baby is 4 months old and we are happy. He is safe and sound.","2026-04-22 21:50:28.392321"
450752,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","EDUCATION_QUALITY_RATING",5,"are abundant.","ఐదు సమృద్ధిగా ఉన్నాము","Five are abundant.","2026-04-22 21:50:28.392321"
450753,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","PRINCIPAL_SATISFACTION",5,"abundant","ఐదు సమృద్ధిగా ఉన్న","Five abundant","2026-04-22 21:50:28.392321"
450754,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","CARETAKER_SATISFACTION",5,"I am satisfied.","ఐదు సంతృప్తిగా ఉన్నాను","Five I am satisfied.","2026-04-22 21:50:28.392321"
450755,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","TEACHER_COMMUNICATION_RATING",5,"I am satisfied.","ఐదు సంతృప్తిగా ఉన్నాను","Five I am satisfied.","2026-04-22 21:50:28.392321"
450756,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","DRINKING_WATER_RATING",5,"I am satisfied.","ఐదు సంతృప్తిగా ఉన్నాను","Five I am satisfied.","2026-04-22 21:50:28.392321"
450757,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","HEALTHCARE_RATING",5,"I am satisfied.","ఐదు సంతృప్తిగా ఉన్నాను","Five I am satisfied.","2026-04-22 21:50:28.392321"
450758,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","DIET_MENU_RATING",5,"I am satisfied.","ఐదు సంతృప్తిగా ఉన్నాను","Five I am satisfied.","2026-04-22 21:50:28.392321"
450759,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","SAFETY_MEASURES_RATING",5,"I am satisfied.","ఐదు సంతృప్తిగా ఉన్నాను","Five I am satisfied.","2026-04-22 21:50:28.392321"
450760,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","EXTRACURRICULAR_RATING",5,"I am satisfied.","ఐదు సంతృప్తిగా ఉన్నాను","Five I am satisfied.","2026-04-22 21:50:28.392321"
450761,"jp0wwppz4e6kzn2mobj929t7t1gbm4u3","5138","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","OVERALL_SATISFACTION_RATING",5,"I am satisfied.","ఐదు సంతృప్తిగా ఉన్నాను","Five I am satisfied.","2026-04-22 21:50:28.392321"
451099,"jrhsz5zmywnmzsz4i64xm1lo1x8fruh6","13973","503","CHITTOOR","28234901409","Dr. B. R. Ambedkar Gurukulam,G D NELLORE","EDUCATION_QUALITY_RATING",2,"Father","తండ్రి","Father","2026-04-22 21:50:28.392321"
451179,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","EDUCATION_QUALITY_RATING",5,"very satisfied","5 very satisfied",NULL,"2026-04-22 21:50:28.392321"
451180,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","PRINCIPAL_SATISFACTION",5,"very  satisfied","5 very  satisfied",NULL,"2026-04-22 21:50:28.392321"
451181,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","CARETAKER_SATISFACTION",5,"very good and satisfied","5 very good and satisfied",NULL,"2026-04-22 21:50:28.392321"
451182,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","TEACHER_COMMUNICATION_RATING",5,"very satisfied","5 very satisfied",NULL,"2026-04-22 21:50:28.392321"
451183,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","DRINKING_WATER_RATING",5,"drinking water facilities are good","5  drinking water facilities are good",NULL,"2026-04-22 21:50:28.392321"
451184,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","HEALTHCARE_RATING",5,"healthcare facilities are good","5 healthcare facilities are good",NULL,"2026-04-22 21:50:28.392321"
451185,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","DIET_MENU_RATING",5,"very satisfied","5 very satisfied",NULL,"2026-04-22 21:50:28.392321"
451186,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","SAFETY_MEASURES_RATING",5,"very satisfied","5 very satisfied",NULL,"2026-04-22 21:50:28.392321"
451187,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","EXTRACURRICULAR_RATING",5,"extracurricular activities are good","5 extracurricular activities are good",NULL,"2026-04-22 21:50:28.392321"
451188,"js744l5y35doenpteb83ag638dqi5z2j","13233","750","BAPATLA","30729000000","Dr. B. R. Ambedkar Gurukulam NARASAYAPALEM","OVERALL_SATISFACTION_RATING",5,"overall facilities are good","5 overall facilities are good",NULL,"2026-04-22 21:50:28.392321"
451257,"jsp0klscywp92lu5nhrrcoe1s3gttwuq","15918","502","ANANTAPUR","28222701104","Dr. B. R. Ambedkar Gurukulam,B PAPPOOR","EXTRACURRICULAR_RATING",3,"Please I have work, send quickly","Please I have work,send quickly","Please I have work, send quickly","2026-04-22 21:50:28.392321"
451358,"jtijhuexqnuxt424c9x0dm9m70paj67g","7388","503","CHITTOOR","28236601304","Dr. B. R. Ambedkar Gurukulam/JC,KUPPAM (DPIP)","OVERALL_SATISFACTION_RATING",5,"We are very much satisfied with Gurukul school","5 we are very much satisfied with Gurukul school","5 We are very much satisfied with Gurukul school","2026-04-22 21:50:28.392321"
451433,"juc6za2it1rdaiu7u3woir6b2n172u5h","10531","752","TIRUPATI","28193800106","Dr. B. R. Ambedkar Gurukulam/JC,CHILLAKUR","DRINKING_WATER_RATING",1,"General Water","1 జనరల్ వాటర్","1 General Water","2026-04-22 21:50:28.392321"
451437,"juc6za2it1rdaiu7u3woir6b2n172u5h","10531","752","TIRUPATI","28193800106","Dr. B. R. Ambedkar Gurukulam/JC,CHILLAKUR","EXTRACURRICULAR_RATING",4,"Quick","త్వరగ","Quick","2026-04-22 21:50:28.392321"
451535,"jur880mdlksca26o0d8qk3qun77qjgfd","14636","515","SPSR NELLORE","28192001408","Dr. B. R. Ambedkar Gurukulam,ADURUPALLI","EXTRACURRICULAR_RATING",5,"Yes","Yes",NULL,"2026-04-22 21:50:28.392321"
451538,"jur8q69agxsxu6qzclak1webumjlkibi","694","517","PRAKASAM","28185690704","Dr. B. R. Ambedkar Gurukulam/JC,SINGARAYAKONDA","TEACHER_COMMUNICATION_RATING",NULL,"All are time to time working","All are time to time working",NULL,"2026-04-22 21:50:28.392321"
451539,"jur8q69agxsxu6qzclak1webumjlkibi","694","517","PRAKASAM","28185690704","Dr. B. R. Ambedkar Gurukulam/JC,SINGARAYAKONDA","DRINKING_WATER_RATING",NULL,"Principal are working very hard","Principal are working very hard",NULL,"2026-04-22 21:50:28.392321"
451541,"jur8q69agxsxu6qzclak1webumjlkibi","694","517","PRAKASAM","28185690704","Dr. B. R. Ambedkar Gurukulam/JC,SINGARAYAKONDA","SAFETY_MEASURES_RATING",5,"Change 5","Change 5",NULL,"2026-04-22 21:50:28.392321"
451543,"jur8q69agxsxu6qzclak1webumjlkibi","694","517","PRAKASAM","28185690704","Dr. B. R. Ambedkar Gurukulam/JC,SINGARAYAKONDA","OVERALL_SATISFACTION_RATING",3,"All are well","All are well",NULL,"2026-04-22 21:50:28.392321"
451564,"juzxk4rjijvpd7t63oi5dk0p4fxgcqa7","10083","754","SRI SATHYA SAI","nabard008","New Nabard School Rolla","EDUCATION_QUALITY_RATING",4,"Response","స్పందన","Response","2026-04-22 21:50:28.392321"
451571,"juzxk4rjijvpd7t63oi5dk0p4fxgcqa7","10083","754","SRI SATHYA SAI","nabard008","New Nabard School Rolla","SAFETY_MEASURES_RATING",3,"Okay","సరే","Okay","2026-04-22 21:50:28.392321"
451573,"juzxk4rjijvpd7t63oi5dk0p4fxgcqa7","10083","754","SRI SATHYA SAI","nabard008","New Nabard School Rolla","OVERALL_SATISFACTION_RATING",4,"Response","స్పందన","Response","2026-04-22 21:50:28.392321"
451574,"jv03oo2bd0cvwvrendwm2gymfyo8a9bs","5855","517","PRAKASAM","28183501014","Dr. B. R. Ambedkar Gurukulam,RACHERLA","EDUCATION_QUALITY_RATING",5,"is satisfied","5 సంతృప్తిగా ఉంది","5 is satisfied","2026-04-22 21:50:28.392321"
451575,"jv03oo2bd0cvwvrendwm2gymfyo8a9bs","5855","517","PRAKASAM","28183501014","Dr. B. R. Ambedkar Gurukulam,RACHERLA","PRINCIPAL_SATISFACTION",5,"Very satisfied","5 చాలా సంతృప్తిగా ఉంది","5 Very satisfied","2026-04-22 21:50:28.392321"
451576,"jv03oo2bd0cvwvrendwm2gymfyo8a9bs","5855","517","PRAKASAM","28183501014","Dr. B. R. Ambedkar Gurukulam,RACHERLA","CARETAKER_SATISFACTION",5,"Very satisfied","5 చాలా తృప్తిగా ఉంది","5 Very satisfied","2026-04-22 21:50:28.392321"
451577,"jv03oo2bd0cvwvrendwm2gymfyo8a9bs","5855","517","PRAKASAM","28183501014","Dr. B. R. Ambedkar Gurukulam,RACHERLA","TEACHER_COMMUNICATION_RATING",5,"We are very satisfied.","5 చాలా సంతృప్తికరంగా ఉన్నాము","5 We are very satisfied.","2026-04-22 21:50:28.392321"
451578,"jv03oo2bd0cvwvrendwm2gymfyo8a9bs","5855","517","PRAKASAM","28183501014","Dr. B. R. Ambedkar Gurukulam,RACHERLA","DRINKING_WATER_RATING",5,"are good","5 బాగున్నాయి","5 are good","2026-04-22 21:50:28.392321"
451580,"jv03oo2bd0cvwvrendwm2gymfyo8a9bs","5855","517","PRAKASAM","28183501014","Dr. B. R. Ambedkar Gurukulam,RACHERLA","DIET_MENU_RATING",3,"Health care is good.","ఆరోగ్య సంరక్షణ బాగుంది","Health care is good.","2026-04-22 21:50:28.392321"
451583,"jv03oo2bd0cvwvrendwm2gymfyo8a9bs","5855","517","PRAKASAM","28183501014","Dr. B. R. Ambedkar Gurukulam,RACHERLA","OVERALL_SATISFACTION_RATING",5,"are very good","5 చాలా బాగున్నాయి","5 are very good","2026-04-22 21:50:28.392321"
451603,"jv59jhvmtqua0laucothemawovqnj3de","8587","502","ANANTAPUR","28223401006","Dr. B. R. Ambedkar Gurukulam,THIMMAPUR","OVERALL_SATISFACTION_RATING",NULL,"Iedu","Iedu","Iedu","2026-04-22 21:50:28.392321"
451630,"jvhdb8qwov5srncgd773evga7tj9b5vo","10047","755","NANDYAL","28210901006","Dr. B. R. Ambedkar Gurukulam,LAXMAPURAM","DIET_MENU_RATING",5,"Excellent","Excellent",NULL,"2026-04-22 21:50:28.392321"
451712,"jw2eh5ou6x5uel29e2oh0wrlauxqm5a4","8218","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","EDUCATION_QUALITY_RATING",5,"I am very satisfied.","ఐదు చాలా సంతృప్తిగా ఉన్నాను","Five I am very satisfied.","2026-04-22 21:50:28.392321"
451713,"jw2eh5ou6x5uel29e2oh0wrlauxqm5a4","8218","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","PRINCIPAL_SATISFACTION",5,"I am very satisfied.","ఐదు చాలా సంతృప్తిగా ఉన్నాను","Five I am very satisfied.","2026-04-22 21:50:28.392321"
451714,"jw2eh5ou6x5uel29e2oh0wrlauxqm5a4","8218","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","CARETAKER_SATISFACTION",5,"is satisfactory.","ఐదు సంతృప్తిగా ఉంది","Five is satisfactory.","2026-04-22 21:50:28.392321"
451715,"jw2eh5ou6x5uel29e2oh0wrlauxqm5a4","8218","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","TEACHER_COMMUNICATION_RATING",5,"I am very satisfied.","ఐదు చాలా సంతృప్తిగా ఉన్నాను","Five I am very satisfied.","2026-04-22 21:50:28.392321"
451716,"jw2eh5ou6x5uel29e2oh0wrlauxqm5a4","8218","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","DRINKING_WATER_RATING",5,"is very good.","ఐదు చాలా బాగున్నాయి","Five is very good.","2026-04-22 21:50:28.392321"
451717,"jw2eh5ou6x5uel29e2oh0wrlauxqm5a4","8218","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","HEALTHCARE_RATING",5,"I am very satisfied.","ఐదు చాలా సంతృప్తిగా ఉన్నాను","Five I am very satisfied.","2026-04-22 21:50:28.392321"
451718,"jw2eh5ou6x5uel29e2oh0wrlauxqm5a4","8218","748","ELURU","28162390533","Dr. B. R. Ambedkar Gurukulam/JC,NUZIVEEDU (G)","DIET_MENU_RATING",5,"th Very satisfied","5వ చాలా సంతృప్తి","5th Very satisfied","2026-04-22 21:50:28.392321"
